run,position,methylated,unmethylated,pct_meth,coverage,context,sample,treatment
SRR6995993,1,68496,70982,49.11,139478,CpG,HB16,oil
SRR6995993,2,69607,69442,50.06,139049,CpG,HB16,oil
SRR6995993,3,73005,69804,51.12,142809,CpG,HB16,oil
SRR6995993,4,78606,72997,51.85,151603,CpG,HB16,oil
SRR6995993,5,76412,75236,50.39,151648,CpG,HB16,oil
SRR6995993,6,79667,69880,53.27,149547,CpG,HB16,oil
SRR6995993,7,79820,70248,53.19,150068,CpG,HB16,oil
SRR6995993,8,81571,69746,53.91,151317,CpG,HB16,oil
SRR6995993,9,87100,67310,56.41,154410,CpG,HB16,oil
SRR6995993,10,82578,68805,54.55,151383,CpG,HB16,oil
SRR6995993,11,80889,68870,54.01,149759,CpG,HB16,oil
SRR6995993,12,82435,69907,54.11,152342,CpG,HB16,oil
SRR6995993,13,83808,77291,52.02,161099,CpG,HB16,oil
SRR6995993,14,82071,69991,53.97,152062,CpG,HB16,oil
SRR6995993,15,85188,71647,54.32,156835,CpG,HB16,oil
SRR6995993,16,89242,80282,52.64,169524,CpG,HB16,oil
SRR6995993,17,86875,71615,54.81,158490,CpG,HB16,oil
SRR6995993,18,87211,71689,54.88,158900,CpG,HB16,oil
SRR6995993,19,88861,74771,54.31,163632,CpG,HB16,oil
SRR6995993,20,87039,71829,54.79,158868,CpG,HB16,oil
SRR6995993,21,86230,69920,55.22,156150,CpG,HB16,oil
SRR6995993,22,88337,73074,54.73,161411,CpG,HB16,oil
SRR6995993,23,88390,73261,54.68,161651,CpG,HB16,oil
SRR6995993,24,88763,71898,55.25,160661,CpG,HB16,oil
SRR6995993,25,89334,73997,54.7,163331,CpG,HB16,oil
SRR6995993,26,88019,72542,54.82,160561,CpG,HB16,oil
SRR6995993,27,89258,73322,54.9,162580,CpG,HB16,oil
SRR6995993,28,90777,73899,55.12,164676,CpG,HB16,oil
SRR6995993,29,88664,72099,55.15,160763,CpG,HB16,oil
SRR6995993,30,88508,72042,55.13,160550,CpG,HB16,oil
SRR6995993,31,89225,74858,54.38,164083,CpG,HB16,oil
SRR6995993,32,87499,72802,54.58,160301,CpG,HB16,oil
SRR6995993,33,87016,70696,55.17,157712,CpG,HB16,oil
SRR6995993,34,90013,73201,55.15,163214,CpG,HB16,oil
SRR6995993,35,88221,72284,54.96,160505,CpG,HB16,oil
SRR6995993,36,88025,71091,55.32,159116,CpG,HB16,oil
SRR6995993,37,89117,72619,55.1,161736,CpG,HB16,oil
SRR6995993,38,87541,71900,54.9,159441,CpG,HB16,oil
SRR6995993,39,88062,71711,55.12,159773,CpG,HB16,oil
SRR6995993,40,88594,73086,54.8,161680,CpG,HB16,oil
SRR6995993,41,86977,71758,54.79,158735,CpG,HB16,oil
SRR6995993,42,86505,70657,55.04,157162,CpG,HB16,oil
SRR6995993,43,87420,72493,54.67,159913,CpG,HB16,oil
SRR6995993,44,86022,71526,54.6,157548,CpG,HB16,oil
SRR6995993,45,85644,70266,54.93,155910,CpG,HB16,oil
SRR6995993,46,86853,72541,54.49,159394,CpG,HB16,oil
SRR6995993,47,85664,70527,54.85,156191,CpG,HB16,oil
SRR6995993,48,84886,70211,54.73,155097,CpG,HB16,oil
SRR6995993,49,85646,71998,54.33,157644,CpG,HB16,oil
SRR6995993,50,83638,70714,54.19,154352,CpG,HB16,oil
SRR6995993,51,84113,68636,55.07,152749,CpG,HB16,oil
SRR6995993,52,84048,70919,54.24,154967,CpG,HB16,oil
SRR6995993,53,82791,70780,53.91,153571,CpG,HB16,oil
SRR6995993,54,82969,69924,54.27,152893,CpG,HB16,oil
SRR6995993,55,83124,70327,54.17,153451,CpG,HB16,oil
SRR6995993,56,81759,68380,54.46,150139,CpG,HB16,oil
SRR6995993,57,81720,68101,54.55,149821,CpG,HB16,oil
SRR6995993,58,81781,69254,54.15,151035,CpG,HB16,oil
SRR6995993,59,80592,68184,54.17,148776,CpG,HB16,oil
SRR6995993,60,80452,68733,53.93,149185,CpG,HB16,oil
SRR6995993,61,79748,69751,53.34,149499,CpG,HB16,oil
SRR6995993,62,77963,67889,53.45,145852,CpG,HB16,oil
SRR6995993,63,78222,67342,53.74,145564,CpG,HB16,oil
SRR6995993,64,78241,67558,53.66,145799,CpG,HB16,oil
SRR6995993,65,76961,67559,53.25,144520,CpG,HB16,oil
SRR6995993,66,77023,66158,53.79,143181,CpG,HB16,oil
SRR6995993,67,76497,67534,53.11,144031,CpG,HB16,oil
SRR6995993,68,75423,65447,53.54,140870,CpG,HB16,oil
SRR6995993,69,75022,65289,53.47,140311,CpG,HB16,oil
SRR6995993,70,74901,65761,53.25,140662,CpG,HB16,oil
SRR6995993,71,73312,64581,53.17,137893,CpG,HB16,oil
SRR6995993,72,72869,63474,53.45,136343,CpG,HB16,oil
SRR6995993,73,71641,64206,52.74,135847,CpG,HB16,oil
SRR6995993,74,70220,63901,52.36,134121,CpG,HB16,oil
SRR6995993,75,69713,62040,52.91,131753,CpG,HB16,oil
SRR6995993,76,68484,62992,52.09,131476,CpG,HB16,oil
SRR6995993,77,67546,61561,52.32,129107,CpG,HB16,oil
SRR6995993,78,66249,61796,51.74,128045,CpG,HB16,oil
SRR6995993,79,65537,61772,51.48,127309,CpG,HB16,oil
SRR6995993,80,64437,60355,51.64,124792,CpG,HB16,oil
SRR6995993,81,63045,59616,51.4,122661,CpG,HB16,oil
SRR6995993,82,61713,58672,51.26,120385,CpG,HB16,oil
SRR6995993,83,59610,57592,50.86,117202,CpG,HB16,oil
SRR6995993,84,58475,56512,50.85,114987,CpG,HB16,oil
SRR6995993,85,57364,55652,50.76,113016,CpG,HB16,oil
SRR6995993,86,54869,53560,50.6,108429,CpG,HB16,oil
SRR6995993,87,52371,52888,49.75,105259,CpG,HB16,oil
SRR6995993,88,47405,51314,48.02,98719,CpG,HB16,oil
SRR6995993,89,12791,14702,46.52,27493,CpG,HB16,oil
SRR6995993,1,4948,180064,2.67,185012,CHG,HB16,oil
SRR6995993,2,4012,185073,2.12,189085,CHG,HB16,oil
SRR6995993,3,3526,186493,1.86,190019,CHG,HB16,oil
SRR6995993,4,3638,179274,1.99,182912,CHG,HB16,oil
SRR6995993,5,3937,186012,2.07,189949,CHG,HB16,oil
SRR6995993,6,3498,193299,1.78,196797,CHG,HB16,oil
SRR6995993,7,3200,182665,1.72,185865,CHG,HB16,oil
SRR6995993,8,3599,186068,1.9,189667,CHG,HB16,oil
SRR6995993,9,4002,188257,2.08,192259,CHG,HB16,oil
SRR6995993,10,12661,186591,6.35,199252,CHG,HB16,oil
SRR6995993,11,3390,191351,1.74,194741,CHG,HB16,oil
SRR6995993,12,2417,191365,1.25,193782,CHG,HB16,oil
SRR6995993,13,2317,189991,1.2,192308,CHG,HB16,oil
SRR6995993,14,2563,200397,1.26,202960,CHG,HB16,oil
SRR6995993,15,2539,192570,1.3,195109,CHG,HB16,oil
SRR6995993,16,2524,190443,1.31,192967,CHG,HB16,oil
SRR6995993,17,2520,193128,1.29,195648,CHG,HB16,oil
SRR6995993,18,2383,192630,1.22,195013,CHG,HB16,oil
SRR6995993,19,2768,190017,1.44,192785,CHG,HB16,oil
SRR6995993,20,2482,195214,1.26,197696,CHG,HB16,oil
SRR6995993,21,2472,194530,1.25,197002,CHG,HB16,oil
SRR6995993,22,2583,199354,1.28,201937,CHG,HB16,oil
SRR6995993,23,2540,196414,1.28,198954,CHG,HB16,oil
SRR6995993,24,2459,197961,1.23,200420,CHG,HB16,oil
SRR6995993,25,2492,196099,1.25,198591,CHG,HB16,oil
SRR6995993,26,2538,197679,1.27,200217,CHG,HB16,oil
SRR6995993,27,2860,198194,1.42,201054,CHG,HB16,oil
SRR6995993,28,2610,193981,1.33,196591,CHG,HB16,oil
SRR6995993,29,2570,197188,1.29,199758,CHG,HB16,oil
SRR6995993,30,2490,194593,1.26,197083,CHG,HB16,oil
SRR6995993,31,2538,192037,1.3,194575,CHG,HB16,oil
SRR6995993,32,2619,196560,1.31,199179,CHG,HB16,oil
SRR6995993,33,2412,195519,1.22,197931,CHG,HB16,oil
SRR6995993,34,2409,192821,1.23,195230,CHG,HB16,oil
SRR6995993,35,2621,197740,1.31,200361,CHG,HB16,oil
SRR6995993,36,2387,196870,1.2,199257,CHG,HB16,oil
SRR6995993,37,2373,192010,1.22,194383,CHG,HB16,oil
SRR6995993,38,2552,195056,1.29,197608,CHG,HB16,oil
SRR6995993,39,2444,195205,1.24,197649,CHG,HB16,oil
SRR6995993,40,2426,191373,1.25,193799,CHG,HB16,oil
SRR6995993,41,2417,193237,1.24,195654,CHG,HB16,oil
SRR6995993,42,2306,190195,1.2,192501,CHG,HB16,oil
SRR6995993,43,2445,189258,1.28,191703,CHG,HB16,oil
SRR6995993,44,2464,192066,1.27,194530,CHG,HB16,oil
SRR6995993,45,2279,191580,1.18,193859,CHG,HB16,oil
SRR6995993,46,2368,188229,1.24,190597,CHG,HB16,oil
SRR6995993,47,2444,191903,1.26,194347,CHG,HB16,oil
SRR6995993,48,2291,190194,1.19,192485,CHG,HB16,oil
SRR6995993,49,2441,186989,1.29,189430,CHG,HB16,oil
SRR6995993,50,2561,189889,1.33,192450,CHG,HB16,oil
SRR6995993,51,2380,189725,1.24,192105,CHG,HB16,oil
SRR6995993,52,2397,186741,1.27,189138,CHG,HB16,oil
SRR6995993,53,2478,189876,1.29,192354,CHG,HB16,oil
SRR6995993,54,2411,187430,1.27,189841,CHG,HB16,oil
SRR6995993,55,2524,186168,1.34,188692,CHG,HB16,oil
SRR6995993,56,2456,187361,1.29,189817,CHG,HB16,oil
SRR6995993,57,2424,185687,1.29,188111,CHG,HB16,oil
SRR6995993,58,2455,182083,1.33,184538,CHG,HB16,oil
SRR6995993,59,2552,184870,1.36,187422,CHG,HB16,oil
SRR6995993,60,2351,182698,1.27,185049,CHG,HB16,oil
SRR6995993,61,2413,182949,1.3,185362,CHG,HB16,oil
SRR6995993,62,2429,183328,1.31,185757,CHG,HB16,oil
SRR6995993,63,2433,181523,1.32,183956,CHG,HB16,oil
SRR6995993,64,2481,180114,1.36,182595,CHG,HB16,oil
SRR6995993,65,2443,181288,1.33,183731,CHG,HB16,oil
SRR6995993,66,2347,179212,1.29,181559,CHG,HB16,oil
SRR6995993,67,2502,176167,1.4,178669,CHG,HB16,oil
SRR6995993,68,2433,175983,1.36,178416,CHG,HB16,oil
SRR6995993,69,2333,173400,1.33,175733,CHG,HB16,oil
SRR6995993,70,2320,170488,1.34,172808,CHG,HB16,oil
SRR6995993,71,2357,173484,1.34,175841,CHG,HB16,oil
SRR6995993,72,2386,170479,1.38,172865,CHG,HB16,oil
SRR6995993,73,2381,167972,1.4,170353,CHG,HB16,oil
SRR6995993,74,2384,168399,1.4,170783,CHG,HB16,oil
SRR6995993,75,2361,166125,1.4,168486,CHG,HB16,oil
SRR6995993,76,2357,162523,1.43,164880,CHG,HB16,oil
SRR6995993,77,2368,162468,1.44,164836,CHG,HB16,oil
SRR6995993,78,2333,159154,1.44,161487,CHG,HB16,oil
SRR6995993,79,2316,155242,1.47,157558,CHG,HB16,oil
SRR6995993,80,2248,155628,1.42,157876,CHG,HB16,oil
SRR6995993,81,2227,152450,1.44,154677,CHG,HB16,oil
SRR6995993,82,2295,150520,1.5,152815,CHG,HB16,oil
SRR6995993,83,2243,149243,1.48,151486,CHG,HB16,oil
SRR6995993,84,2177,145228,1.48,147405,CHG,HB16,oil
SRR6995993,85,2160,141883,1.5,144043,CHG,HB16,oil
SRR6995993,86,2170,140943,1.52,143113,CHG,HB16,oil
SRR6995993,87,2104,135655,1.53,137759,CHG,HB16,oil
SRR6995993,88,1805,124550,1.43,126355,CHG,HB16,oil
SRR6995993,89,333,33454,0.99,33787,CHG,HB16,oil
SRR6995993,1,6215,391509,1.56,397724,CHH,HB16,oil
SRR6995993,2,6353,382802,1.63,389155,CHH,HB16,oil
SRR6995993,3,5481,393311,1.37,398792,CHH,HB16,oil
SRR6995993,4,6182,388481,1.57,394663,CHH,HB16,oil
SRR6995993,5,6185,391548,1.56,397733,CHH,HB16,oil
SRR6995993,6,5997,398383,1.48,404380,CHH,HB16,oil
SRR6995993,7,5805,406510,1.41,412315,CHH,HB16,oil
SRR6995993,8,5260,393827,1.32,399087,CHH,HB16,oil
SRR6995993,9,7468,395200,1.85,402668,CHH,HB16,oil
SRR6995993,10,7350,391694,1.84,399044,CHH,HB16,oil
SRR6995993,11,12433,387392,3.11,399825,CHH,HB16,oil
SRR6995993,12,4308,395528,1.08,399836,CHH,HB16,oil
SRR6995993,13,4195,393710,1.05,397905,CHH,HB16,oil
SRR6995993,14,4036,383902,1.04,387938,CHH,HB16,oil
SRR6995993,15,4221,386726,1.08,390947,CHH,HB16,oil
SRR6995993,16,4260,388139,1.09,392399,CHH,HB16,oil
SRR6995993,17,4023,381858,1.04,385881,CHH,HB16,oil
SRR6995993,18,3936,392134,0.99,396070,CHH,HB16,oil
SRR6995993,19,4506,382445,1.16,386951,CHH,HB16,oil
SRR6995993,20,4030,375429,1.06,379459,CHH,HB16,oil
SRR6995993,21,4199,378968,1.1,383167,CHH,HB16,oil
SRR6995993,22,4452,383526,1.15,387978,CHH,HB16,oil
SRR6995993,23,4129,381820,1.07,385949,CHH,HB16,oil
SRR6995993,24,4096,388508,1.04,392604,CHH,HB16,oil
SRR6995993,25,4213,387428,1.08,391641,CHH,HB16,oil
SRR6995993,26,4168,381611,1.08,385779,CHH,HB16,oil
SRR6995993,27,4983,383119,1.28,388102,CHH,HB16,oil
SRR6995993,28,4157,382661,1.07,386818,CHH,HB16,oil
SRR6995993,29,4203,378796,1.1,382999,CHH,HB16,oil
SRR6995993,30,3864,379936,1.01,383800,CHH,HB16,oil
SRR6995993,31,4076,380344,1.06,384420,CHH,HB16,oil
SRR6995993,32,4170,376749,1.09,380919,CHH,HB16,oil
SRR6995993,33,3932,380432,1.02,384364,CHH,HB16,oil
SRR6995993,34,4042,380736,1.05,384778,CHH,HB16,oil
SRR6995993,35,4156,372821,1.1,376977,CHH,HB16,oil
SRR6995993,36,3913,377519,1.03,381432,CHH,HB16,oil
SRR6995993,37,4094,374575,1.08,378669,CHH,HB16,oil
SRR6995993,38,4032,371686,1.07,375718,CHH,HB16,oil
SRR6995993,39,4042,379918,1.05,383960,CHH,HB16,oil
SRR6995993,40,3987,381473,1.03,385460,CHH,HB16,oil
SRR6995993,41,4013,377575,1.05,381588,CHH,HB16,oil
SRR6995993,42,3995,380852,1.04,384847,CHH,HB16,oil
SRR6995993,43,4109,379514,1.07,383623,CHH,HB16,oil
SRR6995993,44,3979,375417,1.05,379396,CHH,HB16,oil
SRR6995993,45,4132,375606,1.09,379738,CHH,HB16,oil
SRR6995993,46,4169,375086,1.1,379255,CHH,HB16,oil
SRR6995993,47,4167,368006,1.12,372173,CHH,HB16,oil
SRR6995993,48,4108,373269,1.09,377377,CHH,HB16,oil
SRR6995993,49,4286,372912,1.14,377198,CHH,HB16,oil
SRR6995993,50,4348,368890,1.16,373238,CHH,HB16,oil
SRR6995993,51,4187,374398,1.11,378585,CHH,HB16,oil
SRR6995993,52,4368,373777,1.16,378145,CHH,HB16,oil
SRR6995993,53,4515,368786,1.21,373301,CHH,HB16,oil
SRR6995993,54,4449,374044,1.18,378493,CHH,HB16,oil
SRR6995993,55,4603,371940,1.22,376543,CHH,HB16,oil
SRR6995993,56,4517,368474,1.21,372991,CHH,HB16,oil
SRR6995993,57,4542,371845,1.21,376387,CHH,HB16,oil
SRR6995993,58,4619,374175,1.22,378794,CHH,HB16,oil
SRR6995993,59,4748,369248,1.27,373996,CHH,HB16,oil
SRR6995993,60,4590,371651,1.22,376241,CHH,HB16,oil
SRR6995993,61,4855,370919,1.29,375774,CHH,HB16,oil
SRR6995993,62,4718,364712,1.28,369430,CHH,HB16,oil
SRR6995993,63,4743,365348,1.28,370091,CHH,HB16,oil
SRR6995993,64,4748,361947,1.29,366695,CHH,HB16,oil
SRR6995993,65,4739,357894,1.31,362633,CHH,HB16,oil
SRR6995993,66,4844,357962,1.34,362806,CHH,HB16,oil
SRR6995993,67,4828,357682,1.33,362510,CHH,HB16,oil
SRR6995993,68,4713,352598,1.32,357311,CHH,HB16,oil
SRR6995993,69,4752,353022,1.33,357774,CHH,HB16,oil
SRR6995993,70,4986,352973,1.39,357959,CHH,HB16,oil
SRR6995993,71,4628,346677,1.32,351305,CHH,HB16,oil
SRR6995993,72,4759,346561,1.35,351320,CHH,HB16,oil
SRR6995993,73,4736,346278,1.35,351014,CHH,HB16,oil
SRR6995993,74,4730,341271,1.37,346001,CHH,HB16,oil
SRR6995993,75,4711,339577,1.37,344288,CHH,HB16,oil
SRR6995993,76,4796,338051,1.4,342847,CHH,HB16,oil
SRR6995993,77,4707,331665,1.4,336372,CHH,HB16,oil
SRR6995993,78,4538,329855,1.36,334393,CHH,HB16,oil
SRR6995993,79,4575,325461,1.39,330036,CHH,HB16,oil
SRR6995993,80,4621,317990,1.43,322611,CHH,HB16,oil
SRR6995993,81,4524,315888,1.41,320412,CHH,HB16,oil
SRR6995993,82,4665,312463,1.47,317128,CHH,HB16,oil
SRR6995993,83,4310,305609,1.39,309919,CHH,HB16,oil
SRR6995993,84,4255,305190,1.38,309445,CHH,HB16,oil
SRR6995993,85,4296,301208,1.41,305504,CHH,HB16,oil
SRR6995993,86,4251,292908,1.43,297159,CHH,HB16,oil
SRR6995993,87,4079,288389,1.39,292468,CHH,HB16,oil
SRR6995993,88,3643,272397,1.32,276040,CHH,HB16,oil
SRR6995993,89,1137,79264,1.41,80401,CHH,HB16,oil
SRR6995994,1,7335,2502,74.57,9837,CpG,HB30,oil
SRR6995994,2,7561,2442,75.59,10003,CpG,HB30,oil
SRR6995994,3,8126,2456,76.79,10582,CpG,HB30,oil
SRR6995994,4,8656,2689,76.3,11345,CpG,HB30,oil
SRR6995994,5,8117,2358,77.49,10475,CpG,HB30,oil
SRR6995994,6,9147,2384,79.33,11531,CpG,HB30,oil
SRR6995994,7,8964,2491,78.25,11455,CpG,HB30,oil
SRR6995994,8,8925,2559,77.72,11484,CpG,HB30,oil
SRR6995994,9,8644,2433,78.04,11077,CpG,HB30,oil
SRR6995994,10,9096,2476,78.6,11572,CpG,HB30,oil
SRR6995994,11,8728,2410,78.36,11138,CpG,HB30,oil
SRR6995994,12,8754,2481,77.92,11235,CpG,HB30,oil
SRR6995994,13,9438,2674,77.92,12112,CpG,HB30,oil
SRR6995994,14,8738,2417,78.33,11155,CpG,HB30,oil
SRR6995994,15,8816,2377,78.76,11193,CpG,HB30,oil
SRR6995994,16,9496,2714,77.77,12210,CpG,HB30,oil
SRR6995994,17,9253,2335,79.85,11588,CpG,HB30,oil
SRR6995994,18,9185,2392,79.34,11577,CpG,HB30,oil
SRR6995994,19,9243,2541,78.44,11784,CpG,HB30,oil
SRR6995994,20,9295,2601,78.14,11896,CpG,HB30,oil
SRR6995994,21,9206,2254,80.33,11460,CpG,HB30,oil
SRR6995994,22,9464,2481,79.23,11945,CpG,HB30,oil
SRR6995994,23,9207,2404,79.3,11611,CpG,HB30,oil
SRR6995994,24,9532,2464,79.46,11996,CpG,HB30,oil
SRR6995994,25,9364,2433,79.38,11797,CpG,HB30,oil
SRR6995994,26,9150,2306,79.87,11456,CpG,HB30,oil
SRR6995994,27,8937,2431,78.62,11368,CpG,HB30,oil
SRR6995994,28,9382,2480,79.09,11862,CpG,HB30,oil
SRR6995994,29,9111,2263,80.1,11374,CpG,HB30,oil
SRR6995994,30,8927,2302,79.5,11229,CpG,HB30,oil
SRR6995994,31,9159,2466,78.79,11625,CpG,HB30,oil
SRR6995994,32,9093,2323,79.65,11416,CpG,HB30,oil
SRR6995994,33,8827,2183,80.17,11010,CpG,HB30,oil
SRR6995994,34,9147,2389,79.29,11536,CpG,HB30,oil
SRR6995994,35,8944,2370,79.05,11314,CpG,HB30,oil
SRR6995994,36,8956,2245,79.96,11201,CpG,HB30,oil
SRR6995994,37,8985,2357,79.22,11342,CpG,HB30,oil
SRR6995994,38,8592,2202,79.6,10794,CpG,HB30,oil
SRR6995994,39,8848,2259,79.66,11107,CpG,HB30,oil
SRR6995994,40,8834,2241,79.77,11075,CpG,HB30,oil
SRR6995994,41,8388,2287,78.58,10675,CpG,HB30,oil
SRR6995994,42,8302,2227,78.85,10529,CpG,HB30,oil
SRR6995994,43,8487,2313,78.58,10800,CpG,HB30,oil
SRR6995994,44,8250,2185,79.06,10435,CpG,HB30,oil
SRR6995994,45,7921,2075,79.24,9996,CpG,HB30,oil
SRR6995994,46,8302,2234,78.8,10536,CpG,HB30,oil
SRR6995994,47,8025,2219,78.34,10244,CpG,HB30,oil
SRR6995994,48,8042,2037,79.79,10079,CpG,HB30,oil
SRR6995994,49,7802,2138,78.49,9940,CpG,HB30,oil
SRR6995994,50,7763,2127,78.49,9890,CpG,HB30,oil
SRR6995994,51,7513,1985,79.1,9498,CpG,HB30,oil
SRR6995994,52,7449,2099,78.02,9548,CpG,HB30,oil
SRR6995994,53,7321,2075,77.92,9396,CpG,HB30,oil
SRR6995994,54,7122,2017,77.93,9139,CpG,HB30,oil
SRR6995994,55,7234,2118,77.35,9352,CpG,HB30,oil
SRR6995994,56,6637,1906,77.69,8543,CpG,HB30,oil
SRR6995994,57,6923,1910,78.38,8833,CpG,HB30,oil
SRR6995994,58,6852,1925,78.07,8777,CpG,HB30,oil
SRR6995994,59,6662,1894,77.86,8556,CpG,HB30,oil
SRR6995994,60,6460,1844,77.79,8304,CpG,HB30,oil
SRR6995994,61,6649,1913,77.66,8562,CpG,HB30,oil
SRR6995994,62,6127,1830,77,7957,CpG,HB30,oil
SRR6995994,63,6091,1715,78.03,7806,CpG,HB30,oil
SRR6995994,64,6171,1743,77.98,7914,CpG,HB30,oil
SRR6995994,65,5962,1629,78.54,7591,CpG,HB30,oil
SRR6995994,66,5714,1594,78.19,7308,CpG,HB30,oil
SRR6995994,67,5576,1661,77.05,7237,CpG,HB30,oil
SRR6995994,68,5347,1507,78.01,6854,CpG,HB30,oil
SRR6995994,69,5262,1488,77.96,6750,CpG,HB30,oil
SRR6995994,70,5230,1536,77.3,6766,CpG,HB30,oil
SRR6995994,71,4996,1497,76.94,6493,CpG,HB30,oil
SRR6995994,72,4962,1361,78.48,6323,CpG,HB30,oil
SRR6995994,73,4728,1380,77.41,6108,CpG,HB30,oil
SRR6995994,74,4608,1347,77.38,5955,CpG,HB30,oil
SRR6995994,75,4555,1329,77.41,5884,CpG,HB30,oil
SRR6995994,76,4265,1312,76.47,5577,CpG,HB30,oil
SRR6995994,77,4018,1235,76.49,5253,CpG,HB30,oil
SRR6995994,78,3916,1172,76.97,5088,CpG,HB30,oil
SRR6995994,79,3751,1184,76.01,4935,CpG,HB30,oil
SRR6995994,80,3568,1100,76.44,4668,CpG,HB30,oil
SRR6995994,81,3510,1030,77.31,4540,CpG,HB30,oil
SRR6995994,82,3386,1041,76.49,4427,CpG,HB30,oil
SRR6995994,83,3089,1010,75.36,4099,CpG,HB30,oil
SRR6995994,84,2881,959,75.03,3840,CpG,HB30,oil
SRR6995994,85,2904,905,76.24,3809,CpG,HB30,oil
SRR6995994,86,2568,867,74.76,3435,CpG,HB30,oil
SRR6995994,87,2365,844,73.7,3209,CpG,HB30,oil
SRR6995994,88,2061,789,72.32,2850,CpG,HB30,oil
SRR6995994,89,878,313,73.72,1191,CpG,HB30,oil
SRR6995994,1,262,9899,2.58,10161,CHG,HB30,oil
SRR6995994,2,236,10265,2.25,10501,CHG,HB30,oil
SRR6995994,3,241,10583,2.23,10824,CHG,HB30,oil
SRR6995994,4,265,9924,2.6,10189,CHG,HB30,oil
SRR6995994,5,273,10327,2.58,10600,CHG,HB30,oil
SRR6995994,6,229,10428,2.15,10657,CHG,HB30,oil
SRR6995994,7,241,10337,2.28,10578,CHG,HB30,oil
SRR6995994,8,271,10624,2.49,10895,CHG,HB30,oil
SRR6995994,9,215,10508,2.01,10723,CHG,HB30,oil
SRR6995994,10,342,10347,3.2,10689,CHG,HB30,oil
SRR6995994,11,245,10703,2.24,10948,CHG,HB30,oil
SRR6995994,12,228,10758,2.08,10986,CHG,HB30,oil
SRR6995994,13,199,10565,1.85,10764,CHG,HB30,oil
SRR6995994,14,238,10798,2.16,11036,CHG,HB30,oil
SRR6995994,15,211,10604,1.95,10815,CHG,HB30,oil
SRR6995994,16,227,10381,2.14,10608,CHG,HB30,oil
SRR6995994,17,250,10682,2.29,10932,CHG,HB30,oil
SRR6995994,18,197,10395,1.86,10592,CHG,HB30,oil
SRR6995994,19,226,10652,2.08,10878,CHG,HB30,oil
SRR6995994,20,244,10627,2.24,10871,CHG,HB30,oil
SRR6995994,21,207,10312,1.97,10519,CHG,HB30,oil
SRR6995994,22,234,10264,2.23,10498,CHG,HB30,oil
SRR6995994,23,277,10532,2.56,10809,CHG,HB30,oil
SRR6995994,24,218,10760,1.99,10978,CHG,HB30,oil
SRR6995994,25,204,10307,1.94,10511,CHG,HB30,oil
SRR6995994,26,234,10537,2.17,10771,CHG,HB30,oil
SRR6995994,27,257,10704,2.34,10961,CHG,HB30,oil
SRR6995994,28,226,10367,2.13,10593,CHG,HB30,oil
SRR6995994,29,211,10812,1.91,11023,CHG,HB30,oil
SRR6995994,30,194,10443,1.82,10637,CHG,HB30,oil
SRR6995994,31,227,10433,2.13,10660,CHG,HB30,oil
SRR6995994,32,250,10586,2.31,10836,CHG,HB30,oil
SRR6995994,33,189,10498,1.77,10687,CHG,HB30,oil
SRR6995994,34,206,10223,1.98,10429,CHG,HB30,oil
SRR6995994,35,257,10680,2.35,10937,CHG,HB30,oil
SRR6995994,36,224,10385,2.11,10609,CHG,HB30,oil
SRR6995994,37,192,9865,1.91,10057,CHG,HB30,oil
SRR6995994,38,209,10327,1.98,10536,CHG,HB30,oil
SRR6995994,39,198,10256,1.89,10454,CHG,HB30,oil
SRR6995994,40,183,10076,1.78,10259,CHG,HB30,oil
SRR6995994,41,172,10148,1.67,10320,CHG,HB30,oil
SRR6995994,42,197,9997,1.93,10194,CHG,HB30,oil
SRR6995994,43,208,9759,2.09,9967,CHG,HB30,oil
SRR6995994,44,223,9995,2.18,10218,CHG,HB30,oil
SRR6995994,45,180,9888,1.79,10068,CHG,HB30,oil
SRR6995994,46,194,9643,1.97,9837,CHG,HB30,oil
SRR6995994,47,189,9864,1.88,10053,CHG,HB30,oil
SRR6995994,48,185,9843,1.84,10028,CHG,HB30,oil
SRR6995994,49,185,9274,1.96,9459,CHG,HB30,oil
SRR6995994,50,189,9539,1.94,9728,CHG,HB30,oil
SRR6995994,51,170,9605,1.74,9775,CHG,HB30,oil
SRR6995994,52,199,9103,2.14,9302,CHG,HB30,oil
SRR6995994,53,223,9171,2.37,9394,CHG,HB30,oil
SRR6995994,54,190,9039,2.06,9229,CHG,HB30,oil
SRR6995994,55,183,8966,2,9149,CHG,HB30,oil
SRR6995994,56,188,8924,2.06,9112,CHG,HB30,oil
SRR6995994,57,153,8614,1.75,8767,CHG,HB30,oil
SRR6995994,58,176,8457,2.04,8633,CHG,HB30,oil
SRR6995994,59,168,8406,1.96,8574,CHG,HB30,oil
SRR6995994,60,155,8244,1.85,8399,CHG,HB30,oil
SRR6995994,61,160,8080,1.94,8240,CHG,HB30,oil
SRR6995994,62,164,7877,2.04,8041,CHG,HB30,oil
SRR6995994,63,136,7799,1.71,7935,CHG,HB30,oil
SRR6995994,64,153,7516,2,7669,CHG,HB30,oil
SRR6995994,65,138,7556,1.79,7694,CHG,HB30,oil
SRR6995994,66,136,7261,1.84,7397,CHG,HB30,oil
SRR6995994,67,137,6974,1.93,7111,CHG,HB30,oil
SRR6995994,68,145,6949,2.04,7094,CHG,HB30,oil
SRR6995994,69,147,6763,2.13,6910,CHG,HB30,oil
